## SLURM PROLOG ###############################################################
##    Job ID : 3676260
##  Job Name : pinn_re40_pt
##  Nodelist : gpu2262
##      CPUs : 
##  Mem/Node : 131072 MB
## Directory : /oscar/home/jchen790/cylinder flow lab
##   Job Started : Mon Jul  6 10:33:30 PM EDT 2026
###############################################################################
[OK] _optimize._minimize_bfgs loaded — SSBroyden / SSBFGS variants available
Loaded Re40.vtk  cells=8234
Model: width=96, depth=5, params=38018
Loss weights: adaptive during Adam, frozen during BFGS
Cylinder no-slip: enforced hard through stream-function lifting
CFD-aware PDE residual: n_cfd_pde=8000, lambda_pde_cfd=1.0
[PT  ] pseudo-time stepping ENABLED  w_init=1.0  ema=0.9
[BFGS-END] batch=   2  last_total=6.703e-03  last_PDE=1.140e-03 [colloc=9.350e-04, cfd=2.049e-04]  last_WALL=3.144e-15  last_DATA=3.922e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   315  total=7.175e-03  PDE=1.356e-03 [colloc=1.152e-03, cfd=2.036e-04]  WALL=3.211e-15  DATA=3.850e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   316  total=7.024e-03  PDE=1.336e-03 [colloc=1.135e-03, cfd=2.011e-04]  WALL=3.210e-15  DATA=3.770e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   317  total=6.804e-03  PDE=1.262e-03 [colloc=1.063e-03, cfd=1.986e-04]  WALL=3.188e-15  DATA=3.681e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   319  total=6.727e-03  PDE=1.245e-03 [colloc=1.047e-03, cfd=1.977e-04]  WALL=3.171e-15  DATA=3.667e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   320  total=6.619e-03  PDE=1.206e-03 [colloc=1.017e-03, cfd=1.884e-04]  WALL=3.174e-15  DATA=3.634e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   321  total=6.577e-03  PDE=1.200e-03 [colloc=1.029e-03, cfd=1.710e-04]  WALL=3.218e-15  DATA=3.588e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   322  total=6.506e-03  PDE=1.181e-03 [colloc=1.016e-03, cfd=1.647e-04]  WALL=3.225e-15  DATA=3.562e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   323  total=6.418e-03  PDE=1.142e-03 [colloc=9.902e-04, cfd=1.519e-04]  WALL=3.218e-15  DATA=3.571e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   324  total=6.256e-03  PDE=1.085e-03 [colloc=9.448e-04, cfd=1.405e-04]  WALL=3.240e-15  DATA=3.636e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   326  total=6.235e-03  PDE=1.058e-03 [colloc=9.251e-04, cfd=1.329e-04]  WALL=3.226e-15  DATA=3.676e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   327  total=6.165e-03  PDE=1.047e-03 [colloc=9.160e-04, cfd=1.305e-04]  WALL=3.231e-15  DATA=3.688e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   329  total=6.160e-03  PDE=1.038e-03 [colloc=9.078e-04, cfd=1.300e-04]  WALL=3.237e-15  DATA=3.676e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   3  call=   330  total=6.157e-03  PDE=1.036e-03 [colloc=9.064e-04, cfd=1.297e-04]  WALL=3.236e-15  DATA=3.668e-04
  [PT] w=2.6291  (raw=2.9997  ‖ΔR‖=1.941e+00  ‖Δu‖=6.472e-01)
[BFGS-END] batch=   3  last_total=6.185e-03  last_PDE=1.034e-03 [colloc=9.044e-04, cfd=1.296e-04]  last_WALL=3.236e-15  last_DATA=3.664e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   355  total=6.447e-03  PDE=1.152e-03 [colloc=1.021e-03, cfd=1.313e-04]  WALL=3.230e-15  DATA=3.641e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   356  total=6.384e-03  PDE=1.138e-03 [colloc=1.007e-03, cfd=1.317e-04]  WALL=3.233e-15  DATA=3.619e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   357  total=6.284e-03  PDE=1.121e-03 [colloc=9.785e-04, cfd=1.425e-04]  WALL=3.229e-15  DATA=3.554e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   358  total=6.206e-03  PDE=1.095e-03 [colloc=9.591e-04, cfd=1.364e-04]  WALL=3.223e-15  DATA=3.472e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   359  total=6.031e-03  PDE=1.061e-03 [colloc=9.268e-04, cfd=1.346e-04]  WALL=3.214e-15  DATA=3.423e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   360  total=6.011e-03  PDE=1.030e-03 [colloc=9.224e-04, cfd=1.072e-04]  WALL=3.193e-15  DATA=3.391e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   361  total=6.002e-03  PDE=1.016e-03 [colloc=9.110e-04, cfd=1.053e-04]  WALL=3.197e-15  DATA=3.377e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   362  total=5.962e-03  PDE=1.010e-03 [colloc=9.056e-04, cfd=1.048e-04]  WALL=3.198e-15  DATA=3.373e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   363  total=5.899e-03  PDE=9.902e-04 [colloc=8.874e-04, cfd=1.028e-04]  WALL=3.201e-15  DATA=3.361e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   364  total=5.809e-03  PDE=9.599e-04 [colloc=8.613e-04, cfd=9.855e-05]  WALL=3.201e-15  DATA=3.349e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   365  total=5.682e-03  PDE=9.466e-04 [colloc=8.490e-04, cfd=9.758e-05]  WALL=3.219e-15  DATA=3.320e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   367  total=5.650e-03  PDE=9.322e-04 [colloc=8.328e-04, cfd=9.943e-05]  WALL=3.218e-15  DATA=3.296e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   368  total=5.613e-03  PDE=9.147e-04 [colloc=8.207e-04, cfd=9.399e-05]  WALL=3.221e-15  DATA=3.294e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   369  total=5.540e-03  PDE=8.991e-04 [colloc=8.117e-04, cfd=8.734e-05]  WALL=3.218e-15  DATA=3.276e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   371  total=5.525e-03  PDE=8.944e-04 [colloc=8.051e-04, cfd=8.933e-05]  WALL=3.214e-15  DATA=3.254e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   372  total=5.510e-03  PDE=8.867e-04 [colloc=7.974e-04, cfd=8.930e-05]  WALL=3.215e-15  DATA=3.261e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   380  total=5.481e-03  PDE=8.807e-04 [colloc=7.925e-04, cfd=8.819e-05]  WALL=3.214e-15  DATA=3.261e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   381  total=5.470e-03  PDE=8.742e-04 [colloc=7.871e-04, cfd=8.716e-05]  WALL=3.221e-15  DATA=3.250e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   382  total=5.425e-03  PDE=8.706e-04 [colloc=7.873e-04, cfd=8.327e-05]  WALL=3.219e-15  DATA=3.237e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   384  total=5.406e-03  PDE=8.648e-04 [colloc=7.846e-04, cfd=8.018e-05]  WALL=3.216e-15  DATA=3.237e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   387  total=5.401e-03  PDE=8.646e-04 [colloc=7.844e-04, cfd=8.016e-05]  WALL=3.215e-15  DATA=3.236e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   395  total=5.379e-03  PDE=8.632e-04 [colloc=7.827e-04, cfd=8.056e-05]  WALL=3.214e-15  DATA=3.235e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   4  call=   402  total=5.378e-03  PDE=8.602e-04 [colloc=7.804e-04, cfd=7.982e-05]  WALL=3.200e-15  DATA=3.237e-04
  [PT] w=2.7107  (raw=3.4455  ‖ΔR‖=2.453e+00  ‖Δu‖=7.119e-01)
[BFGS-END] batch=   4  last_total=5.424e-03  last_PDE=8.601e-04 [colloc=7.803e-04, cfd=7.981e-05]  last_WALL=3.200e-15  last_DATA=3.236e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   422  total=5.381e-03  PDE=8.625e-04 [colloc=7.840e-04, cfd=7.847e-05]  WALL=3.222e-15  DATA=3.216e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   423  total=5.318e-03  PDE=8.568e-04 [colloc=7.765e-04, cfd=8.038e-05]  WALL=3.248e-15  DATA=3.202e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   424  total=5.245e-03  PDE=8.409e-04 [colloc=7.623e-04, cfd=7.865e-05]  WALL=3.241e-15  DATA=3.151e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   425  total=5.208e-03  PDE=8.262e-04 [colloc=7.521e-04, cfd=7.408e-05]  WALL=3.212e-15  DATA=3.057e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   426  total=5.161e-03  PDE=8.217e-04 [colloc=7.513e-04, cfd=7.038e-05]  WALL=3.203e-15  DATA=3.070e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   428  total=5.151e-03  PDE=8.189e-04 [colloc=7.500e-04, cfd=6.895e-05]  WALL=3.202e-15  DATA=3.070e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   429  total=5.146e-03  PDE=8.162e-04 [colloc=7.488e-04, cfd=6.737e-05]  WALL=3.203e-15  DATA=3.064e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   430  total=5.123e-03  PDE=8.139e-04 [colloc=7.482e-04, cfd=6.572e-05]  WALL=3.200e-15  DATA=3.051e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   431  total=5.122e-03  PDE=8.185e-04 [colloc=7.549e-04, cfd=6.361e-05]  WALL=3.204e-15  DATA=3.003e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   433  total=5.118e-03  PDE=8.176e-04 [colloc=7.540e-04, cfd=6.360e-05]  WALL=3.204e-15  DATA=3.001e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   434  total=5.112e-03  PDE=8.151e-04 [colloc=7.516e-04, cfd=6.351e-05]  WALL=3.204e-15  DATA=2.998e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   435  total=5.106e-03  PDE=8.121e-04 [colloc=7.487e-04, cfd=6.350e-05]  WALL=3.205e-15  DATA=2.996e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   436  total=5.082e-03  PDE=8.092e-04 [colloc=7.458e-04, cfd=6.339e-05]  WALL=3.203e-15  DATA=2.999e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   445  total=5.072e-03  PDE=8.005e-04 [colloc=7.396e-04, cfd=6.090e-05]  WALL=3.200e-15  DATA=3.017e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   446  total=5.071e-03  PDE=7.976e-04 [colloc=7.354e-04, cfd=6.227e-05]  WALL=3.194e-15  DATA=3.027e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   5  call=   447  total=5.034e-03  PDE=7.970e-04 [colloc=7.346e-04, cfd=6.237e-05]  WALL=3.193e-15  DATA=3.025e-04
  [PT] w=2.6230  (raw=1.8338  ‖ΔR‖=9.325e-01  ‖Δu‖=5.085e-01)
[BFGS] batch 5: H0 not PD — resetting to identity.
[BFGS-END] batch=   5  last_total=5.081e-03  last_PDE=7.970e-04 [colloc=7.346e-04, cfd=6.237e-05]  last_WALL=3.193e-15  last_DATA=3.025e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   6  call=   486  total=5.030e-03  PDE=7.876e-04 [colloc=7.253e-04, cfd=6.228e-05]  WALL=3.198e-15  DATA=3.025e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   6  call=   488  total=5.008e-03  PDE=7.864e-04 [colloc=7.243e-04, cfd=6.208e-05]  WALL=3.197e-15  DATA=3.023e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   6  call=   496  total=5.005e-03  PDE=7.833e-04 [colloc=7.215e-04, cfd=6.174e-05]  WALL=3.193e-15  DATA=3.019e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   6  call=   502  total=5.002e-03  PDE=7.822e-04 [colloc=7.206e-04, cfd=6.159e-05]  WALL=3.193e-15  DATA=3.016e-04
  [PT] w=2.4945  (raw=1.3380  ‖ΔR‖=9.156e-02  ‖Δu‖=6.843e-02)
[BFGS-END] batch=   6  last_total=5.019e-03  last_PDE=7.822e-04 [colloc=7.206e-04, cfd=6.159e-05]  last_WALL=3.193e-15  last_DATA=3.016e-04
  [PT] w=2.6240  (raw=3.7891  ‖ΔR‖=7.731e-03  ‖Δu‖=2.040e-03)
[BFGS-END] batch=   7  last_total=5.038e-03  last_PDE=7.861e-04 [colloc=7.245e-04, cfd=6.157e-05]  last_WALL=3.193e-15  last_DATA=3.016e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   8  call=   544  total=5.034e-03  PDE=7.854e-04 [colloc=7.240e-04, cfd=6.138e-05]  WALL=3.191e-15  DATA=3.014e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   8  call=   546  total=5.009e-03  PDE=7.848e-04 [colloc=7.237e-04, cfd=6.109e-05]  WALL=3.195e-15  DATA=3.006e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   8  call=   548  total=4.979e-03  PDE=7.839e-04 [colloc=7.233e-04, cfd=6.053e-05]  WALL=3.195e-15  DATA=3.000e-04
  [PT] w=2.5834  (raw=2.2186  ‖ΔR‖=1.691e-01  ‖Δu‖=7.621e-02)
[BFGS-END] batch=   8  last_total=5.032e-03  last_PDE=7.839e-04 [colloc=7.233e-04, cfd=6.053e-05]  last_WALL=3.195e-15  last_DATA=3.000e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   9  call=   570  total=5.028e-03  PDE=7.847e-04 [colloc=7.242e-04, cfd=6.055e-05]  WALL=3.195e-15  DATA=2.998e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   9  call=   571  total=5.009e-03  PDE=7.841e-04 [colloc=7.235e-04, cfd=6.055e-05]  WALL=3.197e-15  DATA=2.995e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   9  call=   573  total=4.990e-03  PDE=7.797e-04 [colloc=7.196e-04, cfd=6.003e-05]  WALL=3.207e-15  DATA=3.000e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   9  call=   575  total=4.976e-03  PDE=7.798e-04 [colloc=7.198e-04, cfd=6.000e-05]  WALL=3.206e-15  DATA=2.994e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   9  call=   587  total=4.964e-03  PDE=7.796e-04 [colloc=7.195e-04, cfd=6.010e-05]  WALL=3.207e-15  DATA=2.993e-04
  [PT] w=2.5656  (raw=2.4049  ‖ΔR‖=1.744e-01  ‖Δu‖=7.251e-02)
[BFGS-END] batch=   9  last_total=4.959e-03  last_PDE=7.795e-04 [colloc=7.194e-04, cfd=6.013e-05]  last_WALL=3.207e-15  last_DATA=2.993e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  10  call=   609  total=4.994e-03  PDE=7.824e-04 [colloc=7.215e-04, cfd=6.089e-05]  WALL=3.208e-15  DATA=2.989e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  10  call=   611  total=4.976e-03  PDE=7.820e-04 [colloc=7.209e-04, cfd=6.115e-05]  WALL=3.208e-15  DATA=2.984e-04
  [PT] w=2.6098  (raw=3.0080  ‖ΔR‖=2.031e-01  ‖Δu‖=6.752e-02)
[PT] batch=  10  w=2.6098e+00
[BFGS-END] batch=  10  last_total=5.026e-03  last_PDE=7.820e-04 [colloc=7.209e-04, cfd=6.115e-05]  last_WALL=3.208e-15  last_DATA=2.984e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  11  call=   632  total=4.980e-03  PDE=7.832e-04 [colloc=7.220e-04, cfd=6.128e-05]  WALL=3.208e-15  DATA=2.980e-04
  [PT] w=2.6384  (raw=2.8953  ‖ΔR‖=1.154e-01  ‖Δu‖=3.985e-02)
[BFGS-END] batch=  11  last_total=4.971e-03  last_PDE=7.832e-04 [colloc=7.219e-04, cfd=6.129e-05]  last_WALL=3.208e-15  last_DATA=2.979e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  12  call=   654  total=4.995e-03  PDE=7.849e-04 [colloc=7.229e-04, cfd=6.195e-05]  WALL=3.204e-15  DATA=2.971e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  12  call=   662  total=4.983e-03  PDE=7.872e-04 [colloc=7.228e-04, cfd=6.447e-05]  WALL=3.208e-15  DATA=2.964e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  12  call=   663  total=4.982e-03  PDE=7.854e-04 [colloc=7.190e-04, cfd=6.637e-05]  WALL=3.201e-15  DATA=2.934e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  12  call=   664  total=4.950e-03  PDE=7.851e-04 [colloc=7.191e-04, cfd=6.603e-05]  WALL=3.201e-15  DATA=2.927e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  12  call=   666  total=4.939e-03  PDE=7.826e-04 [colloc=7.182e-04, cfd=6.444e-05]  WALL=3.197e-15  DATA=2.908e-04
  [PT] w=2.5592  (raw=1.8467  ‖ΔR‖=3.430e-01  ‖Δu‖=1.857e-01)
[BFGS-END] batch=  12  last_total=4.946e-03  last_PDE=7.822e-04 [colloc=7.179e-04, cfd=6.429e-05]  last_WALL=3.197e-15  last_DATA=2.905e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   687  total=4.990e-03  PDE=7.863e-04 [colloc=7.233e-04, cfd=6.305e-05]  WALL=3.200e-15  DATA=2.908e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   688  total=4.947e-03  PDE=7.848e-04 [colloc=7.226e-04, cfd=6.217e-05]  WALL=3.200e-15  DATA=2.891e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   690  total=4.942e-03  PDE=7.805e-04 [colloc=7.224e-04, cfd=5.814e-05]  WALL=3.197e-15  DATA=2.874e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   698  total=4.912e-03  PDE=7.795e-04 [colloc=7.215e-04, cfd=5.797e-05]  WALL=3.199e-15  DATA=2.871e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   699  total=4.897e-03  PDE=7.807e-04 [colloc=7.224e-04, cfd=5.830e-05]  WALL=3.207e-15  DATA=2.829e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   701  total=4.882e-03  PDE=7.798e-04 [colloc=7.215e-04, cfd=5.829e-05]  WALL=3.206e-15  DATA=2.823e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   702  total=4.858e-03  PDE=7.788e-04 [colloc=7.184e-04, cfd=6.036e-05]  WALL=3.200e-15  DATA=2.812e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   713  total=4.853e-03  PDE=7.781e-04 [colloc=7.179e-04, cfd=6.019e-05]  WALL=3.199e-15  DATA=2.810e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  13  call=   723  total=4.830e-03  PDE=7.775e-04 [colloc=7.175e-04, cfd=6.000e-05]  WALL=3.198e-15  DATA=2.810e-04
  [PT] w=2.5113  (raw=2.0801  ‖ΔR‖=5.678e-01  ‖Δu‖=2.730e-01)
[BFGS-END] batch=  13  last_total=4.828e-03  last_PDE=7.775e-04 [colloc=7.175e-04, cfd=6.000e-05]  last_WALL=3.198e-15  last_DATA=2.810e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  14  call=   745  total=4.847e-03  PDE=7.769e-04 [colloc=7.173e-04, cfd=5.961e-05]  WALL=3.198e-15  DATA=2.809e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  14  call=   746  total=4.816e-03  PDE=7.714e-04 [colloc=7.126e-04, cfd=5.878e-05]  WALL=3.198e-15  DATA=2.833e-04
  [PT] w=2.5633  (raw=3.0315  ‖ΔR‖=4.587e-01  ‖Δu‖=1.513e-01)
[BFGS-END] batch=  14  last_total=4.867e-03  last_PDE=7.714e-04 [colloc=7.126e-04, cfd=5.878e-05]  last_WALL=3.198e-15  last_DATA=2.833e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   767  total=4.851e-03  PDE=7.692e-04 [colloc=7.108e-04, cfd=5.837e-05]  WALL=3.195e-15  DATA=2.807e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   768  total=4.828e-03  PDE=7.748e-04 [colloc=7.145e-04, cfd=6.024e-05]  WALL=3.197e-15  DATA=2.776e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   769  total=4.788e-03  PDE=7.735e-04 [colloc=7.136e-04, cfd=5.995e-05]  WALL=3.198e-15  DATA=2.757e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   771  total=4.761e-03  PDE=7.701e-04 [colloc=7.109e-04, cfd=5.926e-05]  WALL=3.194e-15  DATA=2.744e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   774  total=4.760e-03  PDE=7.693e-04 [colloc=7.102e-04, cfd=5.905e-05]  WALL=3.194e-15  DATA=2.741e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   776  total=4.756e-03  PDE=7.673e-04 [colloc=7.088e-04, cfd=5.853e-05]  WALL=3.193e-15  DATA=2.735e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  15  call=   781  total=4.753e-03  PDE=7.673e-04 [colloc=7.088e-04, cfd=5.853e-05]  WALL=3.193e-15  DATA=2.735e-04
  [PT] w=2.4768  (raw=1.6980  ‖ΔR‖=5.395e-01  ‖Δu‖=3.177e-01)
[BFGS] batch 15: H0 not PD — resetting to identity.
[BFGS-END] batch=  15  last_total=4.757e-03  last_PDE=7.673e-04 [colloc=7.088e-04, cfd=5.853e-05]  last_WALL=3.193e-15  last_DATA=2.735e-04
  [PT] w=2.5183  (raw=2.8914  ‖ΔR‖=1.295e-01  ‖Δu‖=4.480e-02)
[BFGS-END] batch=  16  last_total=4.797e-03  last_PDE=7.659e-04 [colloc=7.074e-04, cfd=5.844e-05]  last_WALL=3.203e-15  last_DATA=2.738e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  17  call=   822  total=4.765e-03  PDE=7.677e-04 [colloc=7.093e-04, cfd=5.845e-05]  WALL=3.209e-15  DATA=2.740e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  17  call=   824  total=4.728e-03  PDE=7.676e-04 [colloc=7.093e-04, cfd=5.831e-05]  WALL=3.208e-15  DATA=2.741e-04
  [PT] w=2.5655  (raw=2.9909  ‖ΔR‖=1.224e-01  ‖Δu‖=4.091e-02)
[BFGS-END] batch=  17  last_total=4.762e-03  last_PDE=7.676e-04 [colloc=7.093e-04, cfd=5.831e-05]  last_WALL=3.208e-15  last_DATA=2.741e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  18  call=   847  total=4.730e-03  PDE=7.675e-04 [colloc=7.093e-04, cfd=5.820e-05]  WALL=3.206e-15  DATA=2.740e-04
  [PT] w=2.5582  (raw=2.4925  ‖ΔR‖=3.518e-02  ‖Δu‖=1.412e-02)
[BFGS-END] batch=  18  last_total=4.750e-03  last_PDE=7.675e-04 [colloc=7.093e-04, cfd=5.820e-05]  last_WALL=3.206e-15  last_DATA=2.740e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  19  call=   867  total=4.754e-03  PDE=7.680e-04 [colloc=7.101e-04, cfd=5.795e-05]  WALL=3.200e-15  DATA=2.735e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  19  call=   868  total=4.748e-03  PDE=7.652e-04 [colloc=7.083e-04, cfd=5.693e-05]  WALL=3.203e-15  DATA=2.730e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  19  call=   877  total=4.736e-03  PDE=7.647e-04 [colloc=7.079e-04, cfd=5.675e-05]  WALL=3.204e-15  DATA=2.730e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  19  call=   878  total=4.726e-03  PDE=7.662e-04 [colloc=7.104e-04, cfd=5.584e-05]  WALL=3.206e-15  DATA=2.712e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  19  call=   886  total=4.723e-03  PDE=7.645e-04 [colloc=7.090e-04, cfd=5.551e-05]  WALL=3.204e-15  DATA=2.711e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  19  call=   887  total=4.697e-03  PDE=7.630e-04 [colloc=7.077e-04, cfd=5.531e-05]  WALL=3.205e-15  DATA=2.712e-04
  [PT] w=2.4891  (raw=1.8671  ‖ΔR‖=3.763e-01  ‖Δu‖=2.015e-01)
[BFGS-END] batch=  19  last_total=4.742e-03  last_PDE=7.630e-04 [colloc=7.077e-04, cfd=5.531e-05]  last_WALL=3.205e-15  last_DATA=2.712e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  20  call=   908  total=4.706e-03  PDE=7.597e-04 [colloc=7.043e-04, cfd=5.542e-05]  WALL=3.202e-15  DATA=2.717e-04
  [PT] w=2.5288  (raw=2.8862  ‖ΔR‖=1.267e-01  ‖Δu‖=4.391e-02)
[PT] batch=  20  w=2.5288e+00
[BFGS-END] batch=  20  last_total=4.722e-03  last_PDE=7.597e-04 [colloc=7.043e-04, cfd=5.542e-05]  last_WALL=3.202e-15  last_DATA=2.716e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  21  call=   930  total=4.718e-03  PDE=7.617e-04 [colloc=7.062e-04, cfd=5.555e-05]  WALL=3.203e-15  DATA=2.705e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  21  call=   932  total=4.712e-03  PDE=7.598e-04 [colloc=7.041e-04, cfd=5.573e-05]  WALL=3.209e-15  DATA=2.713e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  21  call=   933  total=4.707e-03  PDE=7.607e-04 [colloc=7.053e-04, cfd=5.544e-05]  WALL=3.209e-15  DATA=2.697e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  21  call=   942  total=4.697e-03  PDE=7.616e-04 [colloc=7.067e-04, cfd=5.490e-05]  WALL=3.208e-15  DATA=2.684e-04
  [PT] w=2.4676  (raw=1.9166  ‖ΔR‖=3.185e-01  ‖Δu‖=1.662e-01)
[BFGS-END] batch=  21  last_total=4.651e-03  last_PDE=7.616e-04 [colloc=7.067e-04, cfd=5.491e-05]  last_WALL=3.208e-15  last_DATA=2.683e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  22  call=   966  total=4.694e-03  PDE=7.601e-04 [colloc=7.052e-04, cfd=5.490e-05]  WALL=3.208e-15  DATA=2.682e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  22  call=   968  total=4.691e-03  PDE=7.601e-04 [colloc=7.052e-04, cfd=5.491e-05]  WALL=3.209e-15  DATA=2.681e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=  22  call=   969  total=4.675e-03  PDE=7.603e-04 [colloc=7.052e-04, cfd=5.513e-05]  WALL=3.203e-15  DATA=2.668e-04
  [PT] w=2.5913  (raw=3.7045  ‖ΔR‖=1.764e-01  ‖Δu‖=4.763e-02)
